id,district_id,name_th,name_en,lat,long,zipcode
"500510","5005","ตลาดใหญ่","Talat Yai","18.810","99.127","50220"
"500511","5005","แม่ฮ้อยเงิน","Mae Hoi Ngoen","18.805","99.149","50220"
"500512","5005","แม่โป่ง","Mae Pong","18.847","99.196","50220"
"500513","5005","ป่าเมี่ยง","Pa Miang","18.935","99.243","50220"
"500514","5005","เทพเสด็จ","Thep Sadet","18.956","99.326","50220"
"500601","5006","สันมหาพน","San Mahaphon","19.118","98.946","50150"
"500602","5006","แม่แตง","Mae Taeng","19.155","98.910","50150"
"500603","5006","ขี้เหล็ก","Khi Lek","19.071","98.916","50150"
"500604","5006","ช่อแล","Cho Lae","19.144","99.024","50150"
"500605","5006","แม่หอพระ","Mae Ho Phra","19.117","99.072","50150"
"500606","5006","สบเปิง","Sop Poeng","19.104","98.810","50150"
"500607","5006","บ้านเป้า","Ban Pao","19.218","99.047","50150"
"500608","5006","สันป่ายาง","San Pa Yang","19.049","98.830","50330"
"500609","5006","ป่าแป๋","Pa Pae","19.179","98.671","50150"
"500610","5006","เมืองก๋าย","Mueang Kai","19.186","98.790","50150"
"500611","5006","บ้านช้าง","Ban Chang","19.147","98.861","50150"
"500612","5006","กื้ดช้าง","Kuet Chang","19.269","98.768","50150"
"500613","5006","อินทขิล","Inthakhin","19.200","98.953","50150"
"500701","5007","ริมใต้","Rim Tai","18.914","98.964","50180"
"500702","5007","ริมเหนือ","Rim Nuea","18.929","98.948","50180"
"500703","5007","สันโป่ง","San Pong","18.954","98.954","50180"
"500704","5007","ขี้เหล็ก","Khi Lek","19.011","98.942","50180"
"500705","5007","สะลวง","Saluang","19.005","98.837","50330"
"500706","5007","ห้วยทราย","Huai Sai","18.967","98.915","50180"
"500707","5007","แม่แรม","Mae Raem","18.911","98.893","50180"
"500708","5007","โป่งแยง","Pong Yaeng","18.885","98.820","50180"
"500709","5007","แม่สา","Mae Sa","18.894","98.945","50180"
"500710","5007","ดอนแก้ว","Don Kaeo","18.860","98.939","50180"
"500711","5007","เหมืองแก้ว","Mueang Kaeo","18.898","98.983","50180"
"500801","5008","สะเมิงใต้","Samoeng Tai","18.823","98.714","50250"
"500802","5008","สะเมิงเหนือ","Samoeng Nuea","18.977","98.739","50250"
"500803","5008","แม่สาบ","Mae Sap","18.945","98.641","50250"
"500804","5008","บ่อแก้ว","Bo Kaeo","18.791","98.604","50250"
"500805","5008","ยั้งเมิน","Yung Moen","19.001","98.464","50250"
"500901","5009","เวียง","Wiang","19.944","99.214","50110"
"500903","5009","ม่อนปิ่น","Mon Pin","19.955","99.112","50110"
"500904","5009","แม่งอน","Mae Ngon","19.793","99.124","50320"
"500906","5009","สันทราย","San Sai","19.879","99.209","50110"
"500910","5009","แม่คะ","Mae Kha","19.821","99.213","50110"
"500912","5009","โป่งน้ำร้อน","Pong Nam Ron","20.061","99.121","50110"
"501001","5010","แม่อาย","Mae Ai","20.065","99.262","50280"
"501002","5010","แม่สาว","Mae Sao","20.060","99.168","50280"
"501003","5010","สันต้นหมื้อ","San Ton Mue","19.948","99.280","50280"
"501004","5010","แม่นาวาง","Mae Na Wang","19.980","99.382","50280"
"501005","5010","ท่าตอน","Tha Ton","20.066","99.387","50280"
"501006","5010","บ้านหลวง","Ban Luang","19.871","99.343","50280"
"501101","5011","เวียง","Wiang","19.378","99.203","50190"
"501102","5011","ทุ่งหลวง","Thung Luang","19.359","99.202","50190"
"501103","5011","ป่าตุ้ม","Pa Tum","19.370","99.266","50190"
"501104","5011","ป่าไหน่","Pa Nai","19.440","99.261","50190"
"501105","5011","สันทราย","San Sai","19.504","99.204","50190"
"501106","5011","บ้านโป่ง","Ban Pong","19.392","99.121","50190"
"501107","5011","น้ำแพร่","Nam Phrae","19.330","99.109","50190"
"501108","5011","เขื่อนผาก","Khuean Phak","19.308","99.164","50190"
"501109","5011","แม่แวน","Mae Waen","19.303","99.261","50190"
"501110","5011","แม่ปั๋ง","Mae Pang","19.213","99.212","50190"
"501111","5011","โหล่งขอด","Long Khot","19.074","99.225","50190"
"501201","5012","ยุหว่า","Yu Wa","18.620","98.875","50120"
"501202","5012","สันกลาง","San Klang","18.665","98.871","50120"
"501203","5012","ท่าวังพร้าว","Tha Wang Phrao","18.531","98.864","50120"
"501204","5012","มะขามหลวง","Makham Luang","18.601","98.907","50120"
"501205","5012","แม่ก๊า","Mae Ka","18.574","98.939","50120"
"501206","5012","บ้านแม","Ban Mae","18.626","98.854","50120"
"501207","5012","บ้านกลาง","Ban Klang","18.557","98.887","50120"
"501208","5012","ทุ่งสะโตก","Thung Satok","18.586","98.849","50120"
"501210","5012","ทุ่งต้อม","ทุ่งต้อม","18.613","98.920","50120"
"501214","5012","น้ำบ่อหลวง","Nam Bo Luang","18.674","98.841","50120"
"501215","5012","มะขุนหวาน","Makhun Wan","18.574","98.907","50120"
"501301","5013","สันกำแพง","San Kamphaeng","18.756","99.133","50130"
"501302","5013","ทรายมูล","Sai Mun","18.735","99.136","50130"
"501303","5013","ร้องวัวแดง","Rong Wua Daeng","18.746","99.206","50130"
"501304","5013","บวกค้าง","Buak Khang","18.704","99.107","50130"
"501305","5013","แช่ช้าง","Chae Chang","18.722","99.154","50130"
"501306","5013","ออนใต้","On Tai","18.700","99.229","50130"
"501310","5013","แม่ปูคา","Mae Pu Kha","18.785","99.126","50130"
"501311","5013","ห้วยทราย","Huai Sai","18.781","99.189","50130"
"501312","5013","ต้นเปา","Ton Pao","18.760","99.082","50130"
"501313","5013","สันกลาง","San Klang","18.775","99.056","50130"
"501401","5014","สันทรายหลวง","San Sai Luang","18.857","99.046","50210"
"501402","5014","สันทรายน้อย","San Sai Noi","18.819","99.024","50210"
"501403","5014","สันพระเนตร","San Phranet","18.808","99.038","50210"
"501404","5014","สันนาเม็ง","San Na Meng","18.842","99.062","50210"
"501405","5014","สันป่าเปา","San Pa Pao","18.861","99.084","50210"
"501406","5014","หนองแหย่ง","Nong Yaeng","18.911","99.101","50210"
"501407","5014","หนองจ๊อม","Nong Chom","18.852","99.023","50210"
"501408","5014","หนองหาร","Nong Han","18.930","99.014","50290"
"501410","5014","แม่แฝกใหม่","Mae Faek Mai","19.026","99.007","50290"
"501411","5014","เมืองเล็น","Mueang Len","18.896","99.080","50210"
"501412","5014","ป่าไผ่","Pa Phai","18.907","99.051","50210"
"501501","5015","หางดง","Hang Dong","18.692","98.915","50230"
"501502","5015","หนองแก๋ว","Nong Kaeo","18.674","98.933","50230"
"501503","5015","หารแก้ว","Han Kaeo","18.650","98.922","50230"
"501504","5015","หนองตอง","Nong Tong","18.613","98.945","50340"
"501505","5015","ขุนคง","Khun Khong","18.673","98.956","50230"
"501506","5015","สบแม่ข่า","Sop Mae Kha","18.689","98.980","50230"
"501507","5015","บ้านแหวน","Ban Waen","18.701","98.944","50230"
"501508","5015","สันผักหวาน","San Phak Wan","18.719","98.970","50230"
"501509","5015","หนองควาย","Nong Khwai","18.731","98.923","50230"
"501510","5015","บ้านปง","Ban Pong","18.769","98.868","50230"
"501511","5015","น้ำแพร่","Nam Phrae","18.709","98.881","50230"
"501601","5016","หางดง","Hang Dong","18.160","98.483","50240"
"501602","5016","ฮอด","Hot","18.103","98.583","50240"
"501603","5016","บ้านตาล","Ban Tan","18.088","98.709","50240"
"501604","5016","บ่อหลวง","Bo Luang","18.158","98.379","50240"
"501605","5016","บ่อสลี","Bo Sali","18.155","98.244","50240"
"501606","5016","นาคอเรือ","นาคอเรือ","18.009","98.520","50240"
"501701","5017","ดอยเต่า","Doi Tao","17.897","98.731","50260"
"501702","5017","ท่าเดื่อ","Tha Duea","17.959","98.676","50260"
"501703","5017","มืดกา","Muet Ka","17.873","98.593","50260"
"501704","5017","บ้านแอ่น","Ban Aen","18.053","98.626","50260"
"501705","5017","บงตัน","Bong Tan","18.017","98.661","50260"
"501706","5017","โปงทุ่ง","Pong Thung","17.836","98.736","50260"
"501801","5018","อมก๋อย","Omkoi","17.915","98.335","50310"
"501802","5018","ยางเปียง","Yang Piang","17.682","98.392","50310"
"501803","5018","แม่ตื่น","Mae Tuen","17.398","98.395","50310"
"501804","5018","ม่อนจอง","Mon Chong","17.430","98.500","50310"
"501805","5018","สบโขง","Sop Khong","17.654","98.217","50310"
"501806","5018","นาเกียน","Na Kian","17.864","98.156","50310"
"501901","5019","ยางเนิ้ง","Yang Noeng","18.707","99.036","50140"
"501902","5019","สารภี","Saraphi","18.681","99.047","50140"
"501903","5019","ชมภู","Chomphu","18.694","99.071","50140"
"501904","5019","ไชยสถาน","Chaiya Sathan","18.745","99.043","50140"
"501905","5019","ขัวมุง","Khua Mung","18.678","98.991","50140"
"501906","5019","หนองแฝก","Nong Faek","18.691","99.019","50140"
"501907","5019","หนองผึ้ง","Nong Phueng","18.735","99.021","50140"
"501908","5019","ท่ากว้าง","Tha Kwang","18.659","98.998","50140"
"501909","5019","ดอนแก้ว","Don Kaeo","18.697","98.997","50140"
"501910","5019","ท่าวังตาล","Tha Wang Tan","18.718","99.007","50140"
"501911","5019","สันทราย","San Sai","18.640","98.972","50140"
"501912","5019","ป่าบง","Pa Bong","18.736","99.059","50140"
"502001","5020","เมืองแหง","Mueang Haeng","19.515","98.639","50350"
"502002","5020","เปียงหลวง","Piang Luang","19.692","98.693","50350"
"502003","5020","แสนไห","Saen Hai","19.615","98.632","50350"
"502101","5021","ปงตำ","Pong Tam","19.748","99.145","50320"
"502102","5021","ศรีดงเย็น","Si Dong Yen","19.646","99.178","50320"
"502103","5021","แม่ทะลบ","Mae Thalop","19.730","99.247","50320"
"502104","5021","หนองบัว","Nong Bua","19.736","99.073","50320"
"502201","5022","บ้านกาด","Ban Kat","18.637","98.752","50360"
"502202","5022","ทุ่งปี้","Thung Pi","18.587","98.741","50360"
"502203","5022","ทุ่งรวงทอง","Thung Ruang Thong","18.554","98.849","50360"
"502204","5022","แม่วิน","Mae Win","18.683","98.674","50360"
"502205","5022","ดอนเปา","Don Pao","18.679","98.783","50360"
"502301","5023","ออนเหนือ","On Nuea","18.793","99.308","50130"
"502302","5023","ออนกลาง","On Klang","18.758","99.263","50130"
"502303","5023","บ้านสหกรณ์","Ban Sahakon","18.825","99.242","50130"
"502304","5023","ห้วยแก้ว","Huai Kaeo","18.884","99.327","50130"
"502305","5023","แม่ทา","Mae Tha","18.591","99.289","50130"
"502306","5023","ทาเหนือ","Tha Nuea","18.702","99.308","50130"
"502401","5024","ดอยหล่อ","Doi Lo","18.488","98.798","50160"
"502402","5024","สองแคว","Song Khwae","18.504","98.841","50160"
"502403","5024","ยางคราม","Yang Khram","18.560","98.782","50160"
"502404","5024","สันติสุข","Santi Suk","18.581","98.682","50160"
"502501","5025","บ้านจันทร์","บ้านจันทร์","19.110","98.281","58130"
"502502","5025","แม่แดด","แม่แดด","18.936","98.380","58130"
"502503","5025","แจ่มหลวง","แจ่มหลวง","19.011","98.218","58130"
"510101","5101","ในเมือง","Nai Mueang","18.573","99.002","51000"
"510102","5101","เหมืองง่า","Mueang Nga","18.613","99.032","51000"
"510103","5101","อุโมงค์","Umong","18.648","99.042","51150"
"510104","5101","หนองช้างคืน","Nong Chang Khuen","18.656","99.013","51150"
"510105","5101","ประตูป่า","Pratu Pa","18.623","98.986","51000"
"510106","5101","ริมปิง","Rim Ping","18.598","98.984","51000"
"510107","5101","ต้นธง","Ton Thong","18.572","98.985","51000"
"510108","5101","บ้านแป้น","Ban Paen","18.523","98.951","51000"
"510109","5101","เหมืองจี้","Mueang Chi","18.468","98.971","51000"
"510110","5101","ป่าสัก","Pa Sak","18.519","99.030","51000"
"510111","5101","เวียงยอง","Wiang Yong","18.558","99.009","51000"
"510112","5101","บ้านกลาง","Ban Klang","18.575","99.063","51000"
"510113","5101","มะเขือแจ้","Makhuea Chae","18.592","99.128","51000"
"510116","5101","ศรีบัวบาน","Si Bua Ban","18.517","99.109","51000"
"510117","5101","หนองหนาม","Nong Nam","18.502","98.989","51000"
"510201","5102","ทาปลาดุก","Tha Pla Duk","18.532","99.245","51140"
"510202","5102","ทาสบเส้า","Tha Sopsao","18.417","99.135","51140"
"510203","5102","ทากาศ","Tha Kat","18.342","99.052","51170"
"510204","5102","ทาขุมเงิน","Tha Khum Ngoen","18.363","98.962","51170"
"510205","5102","ทาทุ่งหลวง","Tha Thung Luang","18.438","99.030","51170"
"510206","5102","ทาแม่ลอบ","Tha Mae Lop","18.241","98.970","51170"
"510301","5103","บ้านโฮ่ง","Ban Hong","18.308","98.815","51130"
"510302","5103","ป่าพลู","Pa Phlu","18.211","98.867","51130"
"510303","5103","เหล่ายาว","Lao Yao","18.360","98.794","51130"
"510304","5103","ศรีเตี้ย","Si Tia","18.383","98.750","51130"
"510305","5103","หนองปลาสะวาย","Nong Pla Sawai","18.314","98.697","51130"
"510401","5104","ลี้","Li","17.790","98.986","51110"
"510402","5104","แม่ตืน","Mae Tuen","17.956","98.956","51110"
"510403","5104","นาทราย","Na Sai","17.687","98.970","51110"
"510404","5104","ดงดำ","Dong Dam","17.742","99.062","51110"
"510405","5104","ก้อ","Ko","17.604","98.783","51110"
"510406","5104","แม่ลาน","Mae Lan","17.761","98.809","51110"
"510408","5104","ป่าไผ่","Pa Phai","17.855","98.936","51110"
"510409","5104","ศรีวิชัย","Si Wichai","18.079","98.898","51110"
"510501","5105","ทุ่งหัวช้าง","Thung Hua Chang","17.983","99.048","51160"
"510502","5105","บ้านปวง","Ban Puang","17.870","99.089","51160"
"510503","5105","ตะเคียนปม","Takhian Pom","18.106","99.025","51160"
"510601","5106","ปากบ่อง","Pak Bong","18.537","98.933","51120"
"510602","5106","ป่าซาง","Pa Sang","18.512","98.937","51120"
"510603","5106","แม่แรง","Mae Raeng","18.498","98.910","51120"
"510604","5106","ม่วงน้อย","Muang Noi","18.479","98.941","51120"
"510605","5106","บ้านเรือน","Ban Ruean","18.509","98.871","51120"
"510606","5106","มะกอก","Makok","18.449","98.923","51120"
"510607","5106","ท่าตุ้ม","Tha Tum","18.478","98.873","51120"
"510608","5106","น้ำดิบ","Nam Dip","18.424","98.833","51120"
"510611","5106","นครเจดีย์","Nakhon Chedi","18.371","98.898","51120"
"510701","5107","บ้านธิ","Ban Thi","18.614","99.190","51180"
"510702","5107","ห้วยยาบ","Huai Yap","18.679","99.163","51180"
"510801","5108","หนองล่อง","Nong Long","18.404","98.732","51120"
"510802","5108","หนองยวง","Nong Yuang","18.415","98.780","51120"
"510803","5108","วังผาง","Wang Phang","18.422","98.744","51120"
"520101","5201","เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*","","18.290","99.492","52000"
"520105","5201","พระบาท","Phrabat","18.255","99.518","52000"
"520106","5201","ชมพู","Chomphu","18.254","99.479","52100"
"520107","5201","กล้วยแพะ","Kluai Phae","18.211","99.502","52000"
"520108","5201","ปงแสนทอง","Pong Saen Thong","18.268","99.432","52100"
"520109","5201","บ้านแลง","Ban Laeng","18.526","99.691","52000"
"520110","5201","บ้านเสด็จ","Ban Sadet","18.392","99.645","52000"
"520111","5201","พิชัย","Phichai","18.316","99.571","52000"
"520112","5201","ทุ่งฝาย","Thung Fai","18.374","99.550","52000"
"520113","5201","บ้านเอื้อม","Ban Ueam","18.478","99.357","52100"
"520114","5201","บ้านเป้า","Ban Pao","18.357","99.455","52100"
"520115","5201","บ้านค่า","Ban Kha","18.520","99.414","52100"
"520116","5201","บ่อแฮ้ว","Bo Haeo","18.310","99.433","52100"
"520117","5201","ต้นธงชัย","Ton Thong Chai","18.390","99.485","52000"
"520118","5201","นิคมพัฒนา","Nikhom Phatthana","18.445","99.545","52000"
"520119","5201","บุญนาคพัฒนา","Bunnak Phatthana","18.460","99.598","52000"
"520201","5202","บ้านดง","Ban Dong","18.374","99.701","52220"
"520202","5202","นาสัก","Na Sak","18.343","99.836","52220"
"520203","5202","จางเหนือ","Chang Nuea","18.456","99.941","52220"
"520204","5202","แม่เมาะ","Mae Mo","18.297","99.668","52220"
"520205","5202","สบป้าน","Sop Pat","18.250","99.807","52220"
"520301","5203","ลำปางหลวง","Lampang Luang","18.238","99.387","52130"
"520302","5203","นาแก้ว","Na Kaeo","18.031","99.301","52130"
"520303","5203","ไหล่หิน","Lai Hin","18.186","99.255","52130"
"520304","5203","วังพร้าว","Wang Phrao","18.147","99.407","52130"
"520305","5203","ศาลา","Sala","18.196","99.413","52130"
"520306","5203","เกาะคา","Ko Kha","18.202","99.372","52130"
"520307","5203","นาแส่ง","Na Saeng","18.074","99.381","52130"
"520308","5203","ท่าผา","Tha Pha","18.173","99.365","52130"
"520309","5203","ใหม่พัฒนา","Mai Phatthana","18.254","99.318","52130"
"520401","5204","ทุ่งงาม","Thung Ngam","18.071","99.244","52210"
"520402","5204","เสริมขวา","Soem Khwa","18.138","99.196","52210"
"520403","5204","เสริมซ้าย","Soem Sai","17.975","99.165","52210"
"520404","5204","เสริมกลาง","Soem Klang","18.132","99.087","52210"
"520501","5205","หลวงเหนือ","Luang Nuea","18.752","99.996","52110"
"520502","5205","หลวงใต้","Luang Tai","18.743","99.958","52110"
"520503","5205","บ้านโป่ง","Ban Pong","18.726","99.886","52110"
"520504","5205","บ้านร้อง","Ban Rong","18.972","99.824","52110"
"520505","5205","ปงเตา","Pong Tao","18.839","99.927","52110"
"520506","5205","นาแก","Na Kae","18.817","99.885","52110"
"520507","5205","บ้านอ้อน","Ban On","18.788","99.852","52110"
"520508","5205","บ้านแหง","Ban Haeng","18.782","100.054","52110"
"520509","5205","บ้านหวด","Ban Huat","18.609","99.888","52110"
"520510","5205","แม่ตีบ","Mae Tip","18.634","100.038","52110"
"520601","5206","แจ้ห่ม","Chae Hom","18.700","99.616","52120"
"520602","5206","บ้านสา","Ban Sa","18.592","99.561","52120"
"520603","5206","ปงดอน","Pong Don","18.783","99.695","52120"
"520604","5206","แม่สุก","Mae Suk","18.836","99.578","52120"
"520605","5206","เมืองมาย","Mueang Mai","18.645","99.725","52120"
"520606","5206","ทุ่งผึ้ง","Thung Phueng","18.914","99.703","52120"
"520607","5206","วิเชตนคร","Wichet Nakhon","18.726","99.557","52120"
"520701","5207","ทุ่งฮั้ว","Thung Hua","19.229","99.631","52140"
"520702","5207","วังเหนือ","Wang Nuea","19.160","99.585","52140"
"520703","5207","วังใต้","Wang Tai","19.084","99.577","52140"
"520704","5207","ร่องเคาะ","Rong Kho","18.992","99.601","52140"
"520705","5207","วังทอง","Wang Thong","19.070","99.713","52140"
"520706","5207","วังซ้าย","Wang Sai","19.157","99.645","52140"
"520707","5207","วังแก้ว","Wang Kaeo","19.329","99.636","52140"
"520708","5207","วังทรายคำ","Wang Sai Thong","19.080","99.649","52140"
"520801","5208","ล้อมแรด","Lom Raet","17.634","99.212","52160"
"520802","5208","แม่วะ","Mae Wa","17.468","99.216","52230"
"520803","5208","แม่ปะ","Mae Pa","17.684","99.299","52160"
"520804","5208","แม่มอก","Mae Mok","17.609","99.381","52160"
"520805","5208","เวียงมอก","Wiang Mok","17.396","99.353","52160"
"520806","5208","นาโป่ง","Na Pong","17.651","99.116","52160"
"520807","5208","แม่ถอด","Mae Thot","17.766","99.201","52160"
"520808","5208","เถินบุรี","Thoen Buri","17.558","99.207","52160"
"520901","5209","แม่พริก","Mae Phrik","17.513","99.009","52180"
"520902","5209","ผาปัง","Pha Pang","17.564","99.069","52180"
"520903","5209","แม่ปุ","Mae Pu","17.539","99.152","52180"
"520904","5209","พระบาทวังตวง","Phrabat Wang Tuang","17.412","99.162","52180"
"521001","5210","แม่ทะ","Mae Tha","18.162","99.563","52150"
"521002","5210","นาครัว","Na Khrua","18.109","99.545","52150"
"521003","5210","ป่าตัน","Pa Tan","18.122","99.477","52150"
"521004","5210","บ้านกิ่ว","Ban Kio","18.089","99.491","52150"
"521005","5210","บ้านบอม","Ban Bom","18.054","99.489","52150"
"521006","5210","น้ำโจ้","Nam Cho","18.170","99.460","52150"
"521007","5210","ดอนไฟ","Don Fai","18.104","99.671","52150"
"521008","5210","หัวเสือ","Hua Suea","18.173","99.696","52150"
"521010","5210","วังเงิน","Wang Ngoen","18.090","99.614","52150"
"521011","5210","สันดอนแก้ว","San Don Kaeo","17.984","99.484","52150"
"521101","5211","สบปราบ","Sop Prap","17.835","99.344","52170"
"521102","5211","สมัย","Samai","17.900","99.421","52170"
"521103","5211","แม่กัวะ","Mae Kua","17.956","99.353","52170"
"521104","5211","นายาง","Na Yang","17.904","99.266","52170"
"521201","5212","ห้างฉัตร","Hang Chat","18.337","99.353","52190"
"521202","5212","หนองหล่ม","Nong Lom","18.349","99.387","52190"
"521203","5212","เมืองยาว","Mueang Yao","18.269","99.200","52190"
"521204","5212","ปงยางคก","Pong Yang Khok","18.284","99.365","52190"
"521205","5212","เวียงตาล","Wiang Tan","18.408","99.277","52190"
"521206","5212","แม่สัน","Mae San","18.291","99.273","52190"
"521207","5212","วอแก้ว","Wo Kaeo","18.421","99.339","52190"
"521301","5213","เมืองปาน","Mueang Pan","18.797","99.446","52240"
"521302","5213","บ้านขอ","Ban Kho","18.685","99.481","52240"
"521303","5213","ทุ่งกว๋าว","Thung Khwao","18.570","99.470","52240"
"521304","5213","แจ้ซ้อน","Chae Son","18.838","99.501","52240"
"521305","5213","หัวเมือง","Hua Mueang","18.946","99.531","52240"
"530101","5301","ท่าอิฐ","Tha It","17.613","100.079","53000"
"530102","5301","ท่าเสา","Tha Sao","17.652","100.086","53000"
"530103","5301","บ้านเกาะ","Ban Ko","17.579","100.117","53000"
"530104","5301","ป่าเซ่า","Pa Sao","17.600","100.160","53000"
"530105","5301","คุ้งตะเภา","Khung Taphao","17.641","100.166","53000"
"530106","5301","วังกะพี้","Wang Kaphi","17.545","100.079","53170"
"530107","5301","หาดกรวด","Hat Kruat","17.562","100.199","53000"
"530108","5301","น้ำริด","Nam Rit","17.684","100.132","53000"
"530109","5301","งิ้วงาม","Ngio Ngam","17.702","100.174","53000"
"530110","5301","บ้านด่านนาขาม","Ban Dan Na Kham","17.784","100.161","53000"
"530111","5301","บ้านด่าน","Ban Dan","17.663","100.280","53000"
"530112","5301","ผาจุก","Pha Chuk","17.639","100.243","53000"
"530113","5301","วังดิน","Wang Din","17.737","100.266","53000"
"530114","5301","แสนตอ","Saen To","17.651","100.365","53000"
"530115","5301","หาดงิ้ว","Hat Ngio","17.681","100.337","53000"
"530116","5301","ขุนฝาง","Khun Fang","17.760","100.223","53000"
"530117","5301","ถ้ำฉลอง","Tham Chalong","17.606","100.360","53000"
"530201","5302","วังแดง","Wang Daeng","17.488","100.113","53140"
"530202","5302","บ้านแก่ง","Ban Kaeng","17.441","100.158","53140"
"530203","5302","หาดสองแคว","Hat Song Khwae","17.426","100.115","53140"
"530204","5302","น้ำอ่าง","Nam Ang","17.456","100.215","53140"
"530205","5302","ข่อยสูง","Khoi Sung","17.502","99.976","53140"
"530301","5303","ท่าปลา","Tha Pla","17.845","100.448","53150"
"530302","5303","หาดล้า","Hat La","17.760","100.333","53150"
"530303","5303","ผาเลือด","Pha Lueat","17.749","100.491","53190"
"530304","5303","จริม","Charim","17.834","100.353","53150"
"530305","5303","น้ำหมัน","Nam Man","17.862","100.250","53150"
"530306","5303","ท่าแฝก","Tha Faek","17.920","100.615","53110"
"530307","5303","นางพญา","Nang Phaya","17.970","100.441","53150"
"530308","5303","ร่วมจิต","Ruam Chit","17.718","100.329","53190"
"530401","5304","แสนตอ","Saen To","17.720","100.646","53110"
"530402","5304","บ้านฝาย","Ban Fai","17.740","100.758","53110"
"530403","5304","เด่นเหล็ก","Den Lek","17.820","100.788","53110"
"530404","5304","น้ำไคร้","Nam Khrai","17.608","100.542","53110"
"530405","5304","น้ำไฝ","Nam Phai","17.602","100.705","53110"
"530406","5304","ห้วยมุ่น","Huai Mun","17.794","100.935","53110"
"530501","5305","ฟากท่า","Fak Tha","18.068","100.937","53160"
"530502","5305","สองคอน","Song Khon","17.955","100.906","53160"
"530503","5305","บ้านเสี้ยว","Ban Siao","17.914","100.848","53160"
"530504","5305","สองห้อง","Song Hong","17.930","100.757","53160"
"530601","5306","ม่วงเจ็ดต้น","Muang Chet Ton","18.115","101.062","53180"
"530602","5306","บ้านโคก","Ban Khok","18.008","101.084","53180"
"530603","5306","นาขุม","Na Khum","17.951","100.998","53180"
"530604","5306","บ่อเบี้ย","Bo Bia","18.253","101.044","53180"
"530701","5307","ในเมือง","Nai Mueang","17.301","100.107","53120"
"530702","5307","บ้านดารา","Ban Dara","17.370","100.130","53220"
"530703","5307","ไร่อ้อย","Rai Oi","17.358","100.027","53120"
"530704","5307","ท่าสัก","Tha Sak","17.379","100.178","53220"
"530705","5307","คอรุม","Kho Rum","17.292","100.031","53120"
"530706","5307","บ้านหม้อ","Ban Mo","17.256","100.123","53120"
"530707","5307","ท่ามะเฟือง","Tha Mafueang","17.238","100.021","53120"
"530708","5307","บ้านโคน","Ban Khon","17.208","100.138","53120"
"530709","5307","พญาแมน","Phaya Maen","17.187","100.016","53120"
"530710","5307","นาอิน","Na In","17.245","100.193","53120"
"530711","5307","นายาง","Na Yang","17.318","100.210","53120"
"530801","5308","ศรีพนมมาศ","Si Phanom Mat","17.652","100.039","53130"
"530802","5308","แม่พูล","Mae Phun","17.746","99.968","53130"
"530803","5308","นานกกก","Na Nok Kok","17.754","100.072","53130"
"530804","5308","ฝายหลวง","Fai Luang","17.651","99.997","53130"
"530805","5308","ชัยจุมพล","Chai Chumphon","17.631","100.037","53130"
"530806","5308","ไผ่ล้อม","Phai Lom","17.529","100.035","53210"
"530807","5308","ทุ่งยั้ง","Thung Yang","17.580","100.015","53210"
"530808","5308","ด่านแม่คำมัน","Dan Mae Kham Man","17.547","99.963","53210"
"530901","5309","ผักขวง","Phak Khuang","17.535","100.415","53230"
"530902","5309","บ่อทอง","Bo Thong","17.444","100.356","53230"
"530903","5309","ป่าคาย","Pa Khai","17.495","100.267","53230"
"530904","5309","น้ำพี้","Namphi","17.581","100.299","53230"
"540101","5401","ในเวียง","Nai Wiang","18.140","100.142","54000"
"540102","5401","นาจักร","Na Chak","18.113","100.164","54000"
"540103","5401","นาชำ","Nam Cham","18.186","100.255","54000"
"540104","5401","ป่าแดง","Pa Daeng","18.063","100.316","54000"
"540105","5401","ทุ่งโฮ้ง","Thung Hong","18.188","100.196","54000"
"540106","5401","เหมืองหม้อ","Mueang Mo","18.163","100.210","54000"
"540107","5401","วังธง","Wang Thong","18.209","100.110","54000"
"540108","5401","แม่หล่าย","Mae Lai","18.215","100.204","54000"
"540109","5401","ห้วยม้า","Huai Ma","18.228","100.237","54000"
"540110","5401","ป่าแมต","Pa Maet","18.158","100.092","54000"
"540111","5401","บ้านถิ่น","Ban Thin","18.154","100.224","54000"
"540112","5401","สวนเขื่อน","Suan Khuean","18.128","100.306","54000"
"540113","5401","วังหงษ์","Wang Hong","18.246","100.139","54000"
"540114","5401","แม่คำมี","Mae Kham Mi","18.247","100.217","54000"
"540115","5401","ทุ่งกวาว","Thung Kwao","18.165","100.154","54000"
"540116","5401","ท่าข้าม","Tha Kham","18.229","100.126","54000"
"540117","5401","แม่ยม","Mae Yom","18.187","100.157","54000"
"540118","5401","ช่อแฮ","Cho Hae","17.954","100.323","54000"
"540119","5401","ร่องฟอง","Rong Fong","18.167","100.193","54000"
"540120","5401","กาญจนา","Kanchana","18.123","100.184","54000"
"540201","5402","ร้องกวาง","Rong Kwang","18.351","100.336","54140"
"540204","5402","ร้องเข็ม","Si Narong","18.293","100.313","54140"
"540205","5402","น้ำเลา","Nam Lao","18.254","100.309","54140"
"540206","5402","บ้านเวียง","Ban Wiang","18.208","100.381","54140"
"540207","5402","ทุ่งศรี","Rong Khem","18.316","100.340","54140"
"540208","5402","แม่ยางตาล","Mae Yang Tan","18.304","100.257","54140"
